Date,Day,Week,Month,Year,Sales_inc_VAT,sales_excl_VAT,FY,Tertial,Store Name
25/12/2016,25,51,12,2016,477217,381773.6,FY18,T1,Edinburgh
01/01/2017,1,52,1,2017,243300,194640,FY18,T2,Edinburgh
08/01/2017,8,1,1,2017,315007,252005.6,FY18,T2,Edinburgh
15/01/2017,15,2,1,2017,488419,390735.2,FY18,T2,Edinburgh
22/01/2017,22,3,1,2017,128202,102561.6,FY18,T2,Edinburgh
29/01/2017,29,4,1,2017,385347,308277.6,FY18,T2,Edinburgh
05/02/2017,5,5,2,2017,314410,251528,FY18,T2,Edinburgh
12/02/2017,12,6,2,2017,357159,285727.2,FY18,T2,Edinburgh
19/02/2017,19,7,2,2017,495846,396676.8,FY18,T2,Edinburgh
26/02/2017,26,8,2,2017,259766,207812.8,FY18,T2,Edinburgh
05/03/2017,5,9,3,2017,150526,120420.8,FY18,T2,Edinburgh
12/03/2017,12,10,3,2017,440568,352454.4,FY18,T2,Edinburgh
19/03/2017,19,11,3,2017,143822,115057.6,FY18,T2,Edinburgh
26/03/2017,26,12,3,2017,368927,295141.6,FY18,T2,Edinburgh
02/04/2017,2,13,4,2017,366126,292900.8,FY18,T2,Edinburgh
09/04/2017,9,14,4,2017,340125,272100,FY18,T2,Edinburgh
04/01/2015,4,1,1,2015,187242,149793.6,FY16,T2,Leeds
11/01/2015,11,2,1,2015,236398,189118.4,FY16,T2,Leeds
18/01/2015,18,3,1,2015,476971,381576.8,FY16,T2,Leeds
25/01/2015,25,4,1,2015,447014,357611.2,FY16,T2,Leeds
01/02/2015,1,5,2,2015,147638,118110.4,FY16,T2,Leeds
08/02/2015,8,6,2,2015,325926,260740.8,FY16,T2,Leeds
15/02/2015,15,7,2,2015,123166,98532.8,FY16,T2,Leeds
22/02/2015,22,8,2,2015,452938,362350.4,FY16,T2,Leeds
01/03/2015,1,9,3,2015,150393,120314.4,FY16,T2,Leeds
08/03/2015,8,10,3,2015,287323,229858.4,FY16,T2,Leeds
15/03/2015,15,11,3,2015,147313,117850.4,FY16,T2,Leeds
22/03/2015,22,12,3,2015,156842,125473.6,FY16,T2,Leeds
29/03/2015,29,13,3,2015,371509,297207.2,FY16,T2,Leeds
05/04/2015,5,14,4,2015,145801,116640.8,FY16,T2,Leeds
12/04/2015,12,15,4,2015,475088,380070.4,FY16,T2,Leeds
19/04/2015,19,16,4,2015,484350,387480,FY16,T2,Leeds
26/04/2015,26,17,4,2015,240958,192766.4,FY16,T2,Leeds
03/05/2015,3,18,5,2015,202463,161970.4,FY16,T3,Leeds
10/05/2015,10,19,5,2015,200528,160422.4,FY16,T3,Leeds
17/05/2015,17,20,5,2015,402537,322029.6,FY16,T3,Leeds
24/05/2015,24,21,5,2015,479617,383693.6,FY16,T3,Leeds
31/05/2015,31,22,5,2015,384291,307432.8,FY16,T3,Leeds
07/06/2015,7,23,6,2015,112558,90046.4,FY16,T3,Leeds
14/06/2015,14,24,6,2015,391174,312939.2,FY16,T3,Leeds
21/06/2015,21,25,6,2015,354883,283906.4,FY16,T3,Leeds
28/06/2015,28,26,6,2015,375478,300382.4,FY16,T3,Leeds
05/07/2015,5,27,7,2015,213898,171118.4,FY16,T3,Leeds
12/07/2015,12,28,7,2015,229637,183709.6,FY16,T3,Leeds
19/07/2015,19,29,7,2015,286016,228812.8,FY16,T3,Leeds
26/07/2015,26,30,7,2015,102631,82104.8,FY16,T3,Leeds
02/08/2015,2,31,8,2015,427753,342202.4,FY16,T3,Leeds
09/08/2015,9,32,8,2015,327896,262316.8,FY16,T3,Leeds
16/08/2015,16,33,8,2015,128079,102463.2,FY16,T3,Leeds
23/08/2015,23,34,8,2015,162867,130293.6,FY16,T3,Leeds
30/08/2015,30,35,8,2015,140031,112024.8,FY16,T3,Leeds
06/09/2015,6,36,9,2015,373637,298909.6,FY17,T1,Leeds
13/09/2015,13,37,9,2015,318521,254816.8,FY17,T1,Leeds
20/09/2015,20,38,9,2015,352207,281765.6,FY17,T1,Leeds
27/09/2015,27,39,9,2015,332198,265758.4,FY17,T1,Leeds
04/10/2015,4,40,10,2015,372058,297646.4,FY17,T1,Leeds
11/10/2015,11,41,10,2015,126269,101015.2,FY17,T1,Leeds
18/10/2015,18,42,10,2015,339570,271656,FY17,T1,Leeds
25/10/2015,25,43,10,2015,471454,377163.2,FY17,T1,Leeds
01/11/2015,1,44,11,2015,449846,359876.8,FY17,T1,Leeds
08/11/2015,8,45,11,2015,210325,168260,FY17,T1,Leeds
15/11/2015,15,46,11,2015,485947,388757.6,FY17,T1,Leeds
22/11/2015,22,47,11,2015,459328,367462.4,FY17,T1,Leeds
29/11/2015,29,48,11,2015,413827,331061.6,FY17,T1,Leeds
06/12/2015,6,49,12,2015,482663,386130.4,FY17,T1,Leeds
13/12/2015,13,50,12,2015,455101,364080.8,FY17,T1,Leeds
20/12/2015,20,51,12,2015,342322,273857.6,FY17,T1,Leeds
27/12/2015,27,52,12,2015,304632,243705.6,FY17,T1,Leeds
03/01/2016,3,53,1,2016,336549,269239.2,FY17,T2,Leeds
10/01/2016,10,1,1,2016,341039,272831.2,FY17,T2,Leeds
17/01/2016,17,2,1,2016,200080,160064,FY17,T2,Leeds
24/01/2016,24,3,1,2016,219718,175774.4,FY17,T2,Leeds
31/01/2016,31,4,1,2016,253085,202468,FY17,T2,Leeds
07/02/2016,7,5,2,2016,330488,264390.4,FY17,T2,Leeds
14/02/2016,14,6,2,2016,447561,358048.8,FY17,T2,Leeds
21/02/2016,21,7,2,2016,263695,210956,FY17,T2,Leeds
28/02/2016,28,8,2,2016,222301,177840.8,FY17,T2,Leeds
06/03/2016,6,9,3,2016,181321,145056.8,FY17,T2,Leeds
13/03/2016,13,10,3,2016,213373,170698.4,FY17,T2,Leeds
20/03/2016,20,11,3,2016,155307,124245.6,FY17,T2,Leeds
27/03/2016,27,12,3,2016,232684,186147.2,FY17,T2,Leeds
03/04/2016,3,13,4,2016,287114,229691.2,FY17,T2,Leeds
10/04/2016,10,14,4,2016,202847,162277.6,FY17,T2,Leeds
17/04/2016,17,15,4,2016,109386,87508.8,FY17,T2,Leeds
24/04/2016,24,16,4,2016,399008,319206.4,FY17,T2,Leeds
01/05/2016,1,17,5,2016,240113,192090.4,FY17,T3,Leeds
08/05/2016,8,18,5,2016,295642,236513.6,FY17,T3,Leeds
15/05/2016,15,19,5,2016,114298,91438.4,FY17,T3,Leeds
22/05/2016,22,20,5,2016,372192,297753.6,FY17,T3,Leeds
29/05/2016,29,21,5,2016,496937,397549.6,FY17,T3,Leeds
05/06/2016,5,22,6,2016,320144,256115.2,FY17,T3,Leeds
12/06/2016,12,23,6,2016,308174,246539.2,FY17,T3,Leeds
19/06/2016,19,24,6,2016,243390,194712,FY17,T3,Leeds
26/06/2016,26,25,6,2016,403733,322986.4,FY17,T3,Leeds
03/07/2016,3,26,7,2016,336184,268947.2,FY17,T3,Leeds
10/07/2016,10,27,7,2016,116206,92964.8,FY17,T3,Leeds
17/07/2016,17,28,7,2016,213978,171182.4,FY17,T3,Leeds
24/07/2016,24,29,7,2016,353029,282423.2,FY17,T3,Leeds
31/07/2016,31,30,7,2016,184645,147716,FY17,T3,Leeds
07/08/2016,7,31,8,2016,207647,166117.6,FY17,T3,Leeds
14/08/2016,14,32,8,2016,326893,261514.4,FY17,T3,Leeds
21/08/2016,21,33,8,2016,411885,329508,FY17,T3,Leeds
28/08/2016,28,34,8,2016,495995,396796,FY17,T3,Leeds
04/09/2016,4,35,9,2016,205903,164722.4,FY18,T1,Leeds
11/09/2016,11,36,9,2016,222407,177925.6,FY18,T1,Leeds
18/09/2016,18,37,9,2016,287026,229620.8,FY18,T1,Leeds
25/09/2016,25,38,9,2016,197170,157736,FY18,T1,Leeds
02/10/2016,2,39,10,2016,389979,311983.2,FY18,T1,Leeds
09/10/2016,9,40,10,2016,150360,120288,FY18,T1,Leeds
16/10/2016,16,41,10,2016,385420,308336,FY18,T1,Leeds
23/10/2016,23,42,10,2016,121698,97358.4,FY18,T1,Leeds
30/10/2016,30,43,10,2016,442681,354144.8,FY18,T1,Leeds
06/11/2016,6,44,11,2016,198744,158995.2,FY18,T1,Leeds
13/11/2016,13,45,11,2016,192581,154064.8,FY18,T1,Leeds
20/11/2016,20,46,11,2016,197381,157904.8,FY18,T1,Leeds
27/11/2016,27,47,11,2016,179752,143801.6,FY18,T1,Leeds
04/12/2016,4,48,12,2016,465340,372272,FY18,T1,Leeds
11/12/2016,11,49,12,2016,131146,104916.8,FY18,T1,Leeds
18/12/2016,18,50,12,2016,203770,163016,FY18,T1,Leeds
25/12/2016,25,51,12,2016,110534,88427.2,FY18,T1,Leeds
01/01/2017,1,52,1,2017,479046,383236.8,FY18,T2,Leeds
08/01/2017,8,1,1,2017,449471,359576.8,FY18,T2,Leeds
15/01/2017,15,2,1,2017,251468,201174.4,FY18,T2,Leeds
22/01/2017,22,3,1,2017,259481,207584.8,FY18,T2,Leeds
29/01/2017,29,4,1,2017,174168,139334.4,FY18,T2,Leeds
05/02/2017,5,5,2,2017,194973,155978.4,FY18,T2,Leeds
12/02/2017,12,6,2,2017,276728,221382.4,FY18,T2,Leeds
19/02/2017,19,7,2,2017,294768,235814.4,FY18,T2,Leeds
26/02/2017,26,8,2,2017,229817,183853.6,FY18,T2,Leeds
05/03/2017,5,9,3,2017,350068,280054.4,FY18,T2,Leeds
12/03/2017,12,10,3,2017,187719,150175.2,FY18,T2,Leeds
19/03/2017,19,11,3,2017,324463,259570.4,FY18,T2,Leeds
26/03/2017,26,12,3,2017,218206,174564.8,FY18,T2,Leeds
02/04/2017,2,13,4,2017,464483,371586.4,FY18,T2,Leeds
09/04/2017,9,14,4,2017,312760,250208,FY18,T2,Leeds
04/01/2015,4,1,1,2015,179189,143351.2,FY16,T2,Gateshead
11/01/2015,11,2,1,2015,224966,179972.8,FY16,T2,Gateshead
18/01/2015,18,3,1,2015,247827,198261.6,FY16,T2,Gateshead
25/01/2015,25,4,1,2015,231021,184816.8,FY16,T2,Gateshead
01/02/2015,1,5,2,2015,402354,321883.2,FY16,T2,Gateshead
08/02/2015,8,6,2,2015,268815,215052,FY16,T2,Gateshead
15/02/2015,15,7,2,2015,106947,85557.6,FY16,T2,Gateshead
22/02/2015,22,8,2,2015,161420,129136,FY16,T2,Gateshead
01/03/2015,1,9,3,2015,493426,394740.8,FY16,T2,Gateshead
08/03/2015,8,10,3,2015,204215,163372,FY16,T2,Gateshead
15/03/2015,15,11,3,2015,273180,218544,FY16,T2,Gateshead
22/03/2015,22,12,3,2015,136645,109316,FY16,T2,Gateshead
29/03/2015,29,13,3,2015,360191,288152.8,FY16,T2,Gateshead
05/04/2015,5,14,4,2015,128360,102688,FY16,T2,Gateshead
12/04/2015,12,15,4,2015,154432,123545.6,FY16,T2,Gateshead
19/04/2015,19,16,4,2015,376480,301184,FY16,T2,Gateshead
26/04/2015,26,17,4,2015,272589,218071.2,FY16,T2,Gateshead
03/05/2015,3,18,5,2015,279896,223916.8,FY16,T3,Gateshead
10/05/2015,10,19,5,2015,160033,128026.4,FY16,T3,Gateshead
17/05/2015,17,20,5,2015,292870,234296,FY16,T3,Gateshead
24/05/2015,24,21,5,2015,473276,378620.8,FY16,T3,Gateshead
31/05/2015,31,22,5,2015,194999,155999.2,FY16,T3,Gateshead
07/06/2015,7,23,6,2015,171653,137322.4,FY16,T3,Gateshead
14/06/2015,14,24,6,2015,487519,390015.2,FY16,T3,Gateshead
21/06/2015,21,25,6,2015,158312,126649.6,FY16,T3,Gateshead
28/06/2015,28,26,6,2015,488067,390453.6,FY16,T3,Gateshead
05/07/2015,5,27,7,2015,147089,117671.2,FY16,T3,Gateshead
12/07/2015,12,28,7,2015,405473,324378.4,FY16,T3,Gateshead
19/07/2015,19,29,7,2015,104397,83517.6,FY16,T3,Gateshead
26/07/2015,26,30,7,2015,178521,142816.8,FY16,T3,Gateshead
02/08/2015,2,31,8,2015,206531,165224.8,FY16,T3,Gateshead
09/08/2015,9,32,8,2015,407392,325913.6,FY16,T3,Gateshead
16/08/2015,16,33,8,2015,365564,292451.2,FY16,T3,Gateshead
23/08/2015,23,34,8,2015,218994,175195.2,FY16,T3,Gateshead
30/08/2015,30,35,8,2015,223437,178749.6,FY16,T3,Gateshead
06/09/2015,6,36,9,2015,352852,282281.6,FY17,T1,Gateshead
13/09/2015,13,37,9,2015,347226,277780.8,FY17,T1,Gateshead
20/09/2015,20,38,9,2015,213473,170778.4,FY17,T1,Gateshead
27/09/2015,27,39,9,2015,478423,382738.4,FY17,T1,Gateshead
04/10/2015,4,40,10,2015,306200,244960,FY17,T1,Gateshead
11/10/2015,11,41,10,2015,143360,114688,FY17,T1,Gateshead
18/10/2015,18,42,10,2015,346959,277567.2,FY17,T1,Gateshead
25/10/2015,25,43,10,2015,345857,276685.6,FY17,T1,Gateshead
01/11/2015,1,44,11,2015,103222,82577.6,FY17,T1,Gateshead
08/11/2015,8,45,11,2015,288580,230864,FY17,T1,Gateshead
15/11/2015,15,46,11,2015,395590,316472,FY17,T1,Gateshead
22/11/2015,22,47,11,2015,396225,316980,FY17,T1,Gateshead
29/11/2015,29,48,11,2015,326139,260911.2,FY17,T1,Gateshead
06/12/2015,6,49,12,2015,166458,133166.4,FY17,T1,Gateshead
13/12/2015,13,50,12,2015,185820,148656,FY17,T1,Gateshead
20/12/2015,20,51,12,2015,425649,340519.2,FY17,T1,Gateshead
27/12/2015,27,52,12,2015,355462,284369.6,FY17,T1,Gateshead
03/01/2016,3,53,1,2016,339892,271913.6,FY17,T2,Gateshead
10/01/2016,10,1,1,2016,181840,145472,FY17,T2,Gateshead
17/01/2016,17,2,1,2016,291628,233302.4,FY17,T2,Gateshead
24/01/2016,24,3,1,2016,345489,276391.2,FY17,T2,Gateshead
31/01/2016,31,4,1,2016,453032,362425.6,FY17,T2,Gateshead
07/02/2016,7,5,2,2016,285028,228022.4,FY17,T2,Gateshead
14/02/2016,14,6,2,2016,297821,238256.8,FY17,T2,Gateshead
21/02/2016,21,7,2,2016,235245,188196,FY17,T2,Gateshead
28/02/2016,28,8,2,2016,397462,317969.6,FY17,T2,Gateshead
06/03/2016,6,9,3,2016,384006,307204.8,FY17,T2,Gateshead
13/03/2016,13,10,3,2016,309917,247933.6,FY17,T2,Gateshead
20/03/2016,20,11,3,2016,364136,291308.8,FY17,T2,Gateshead
27/03/2016,27,12,3,2016,440720,352576,FY17,T2,Gateshead
03/04/2016,3,13,4,2016,233718,186974.4,FY17,T2,Gateshead
10/04/2016,10,14,4,2016,417410,333928,FY17,T2,Gateshead
17/04/2016,17,15,4,2016,147179,117743.2,FY17,T2,Gateshead
24/04/2016,24,16,4,2016,315606,252484.8,FY17,T2,Gateshead
01/05/2016,1,17,5,2016,388448,310758.4,FY17,T3,Gateshead
08/05/2016,8,18,5,2016,259154,207323.2,FY17,T3,Gateshead
15/05/2016,15,19,5,2016,350482,280385.6,FY17,T3,Gateshead
22/05/2016,22,20,5,2016,494911,395928.8,FY17,T3,Gateshead
29/05/2016,29,21,5,2016,490934,392747.2,FY17,T3,Gateshead
05/06/2016,5,22,6,2016,107527,86021.6,FY17,T3,Gateshead
12/06/2016,12,23,6,2016,303616,242892.8,FY17,T3,Gateshead
19/06/2016,19,24,6,2016,326236,260988.8,FY17,T3,Gateshead
26/06/2016,26,25,6,2016,473149,378519.2,FY17,T3,Gateshead
03/07/2016,3,26,7,2016,202492,161993.6,FY17,T3,Gateshead
10/07/2016,10,27,7,2016,145541,116432.8,FY17,T3,Gateshead
17/07/2016,17,28,7,2016,393533,314826.4,FY17,T3,Gateshead
24/07/2016,24,29,7,2016,260197,208157.6,FY17,T3,Gateshead
31/07/2016,31,30,7,2016,305320,244256,FY17,T3,Gateshead
07/08/2016,7,31,8,2016,401440,321152,FY17,T3,Gateshead
14/08/2016,14,32,8,2016,239568,191654.4,FY17,T3,Gateshead
21/08/2016,21,33,8,2016,411065,328852,FY17,T3,Gateshead
28/08/2016,28,34,8,2016,116141,92912.8,FY17,T3,Gateshead
04/09/2016,4,35,9,2016,472545,378036,FY18,T1,Gateshead
11/09/2016,11,36,9,2016,432881,346304.8,FY18,T1,Gateshead
18/09/2016,18,37,9,2016,422289,337831.2,FY18,T1,Gateshead
25/09/2016,25,38,9,2016,169719,135775.2,FY18,T1,Gateshead
02/10/2016,2,39,10,2016,176972,141577.6,FY18,T1,Gateshead
09/10/2016,9,40,10,2016,122228,97782.4,FY18,T1,Gateshead
16/10/2016,16,41,10,2016,485484,388387.2,FY18,T1,Gateshead
23/10/2016,23,42,10,2016,403501,322800.8,FY18,T1,Gateshead
30/10/2016,30,43,10,2016,461809,369447.2,FY18,T1,Gateshead
06/11/2016,6,44,11,2016,225628,180502.4,FY18,T1,Gateshead
13/11/2016,13,45,11,2016,431851,345480.8,FY18,T1,Gateshead
20/11/2016,20,46,11,2016,148829,119063.2,FY18,T1,Gateshead
27/11/2016,27,47,11,2016,490427,392341.6,FY18,T1,Gateshead
04/12/2016,4,48,12,2016,239135,191308,FY18,T1,Gateshead
11/12/2016,11,49,12,2016,406567,325253.6,FY18,T1,Gateshead
18/12/2016,18,50,12,2016,182396,145916.8,FY18,T1,Gateshead
25/12/2016,25,51,12,2016,298594,238875.2,FY18,T1,Gateshead
01/01/2017,1,52,1,2017,202289,161831.2,FY18,T2,Gateshead
08/01/2017,8,1,1,2017,124610,99688,FY18,T2,Gateshead
15/01/2017,15,2,1,2017,150318,120254.4,FY18,T2,Gateshead
22/01/2017,22,3,1,2017,487553,390042.4,FY18,T2,Gateshead
29/01/2017,29,4,1,2017,427888,342310.4,FY18,T2,Gateshead
05/02/2017,5,5,2,2017,328037,262429.6,FY18,T2,Gateshead
12/02/2017,12,6,2,2017,207578,166062.4,FY18,T2,Gateshead
19/02/2017,19,7,2,2017,213946,171156.8,FY18,T2,Gateshead
26/02/2017,26,8,2,2017,277372,221897.6,FY18,T2,Gateshead
05/03/2017,5,9,3,2017,252629,202103.2,FY18,T2,Gateshead
12/03/2017,12,10,3,2017,153745,122996,FY18,T2,Gateshead
19/03/2017,19,11,3,2017,398110,318488,FY18,T2,Gateshead
26/03/2017,26,12,3,2017,474215,379372,FY18,T2,Gateshead
02/04/2017,2,13,4,2017,185012,148009.6,FY18,T2,Gateshead
09/04/2017,9,14,4,2017,297380,237904,FY18,T2,Gateshead
04/01/2015,4,1,1,2015,174728,139782.4,FY16,T2,Bristol
11/01/2015,11,2,1,2015,165586,132468.8,FY16,T2,Bristol
18/01/2015,18,3,1,2015,395559,316447.2,FY16,T2,Bristol
25/01/2015,25,4,1,2015,118291,94632.8,FY16,T2,Bristol
01/02/2015,1,5,2,2015,388438,310750.4,FY16,T2,Bristol
08/02/2015,8,6,2,2015,119032,95225.6,FY16,T2,Bristol
15/02/2015,15,7,2,2015,296618,237294.4,FY16,T2,Bristol
22/02/2015,22,8,2,2015,172443,137954.4,FY16,T2,Bristol
01/03/2015,1,9,3,2015,216578,173262.4,FY16,T2,Bristol
08/03/2015,8,10,3,2015,286793,229434.4,FY16,T2,Bristol
15/03/2015,15,11,3,2015,245015,196012,FY16,T2,Bristol
22/03/2015,22,12,3,2015,237977,190381.6,FY16,T2,Bristol
29/03/2015,29,13,3,2015,235906,188724.8,FY16,T2,Bristol
05/04/2015,5,14,4,2015,103929,83143.2,FY16,T2,Bristol
12/04/2015,12,15,4,2015,117353,93882.4,FY16,T2,Bristol
19/04/2015,19,16,4,2015,129312,103449.6,FY16,T2,Bristol
26/04/2015,26,17,4,2015,297337,237869.6,FY16,T2,Bristol
03/05/2015,3,18,5,2015,243360,194688,FY16,T3,Bristol
10/05/2015,10,19,5,2015,100968,80774.4,FY16,T3,Bristol
17/05/2015,17,20,5,2015,201524,161219.2,FY16,T3,Bristol
24/05/2015,24,21,5,2015,164932,131945.6,FY16,T3,Bristol
31/05/2015,31,22,5,2015,425370,340296,FY16,T3,Bristol
07/06/2015,7,23,6,2015,341191,272952.8,FY16,T3,Bristol
14/06/2015,14,24,6,2015,443839,355071.2,FY16,T3,Bristol
21/06/2015,21,25,6,2015,204891,163912.8,FY16,T3,Bristol
28/06/2015,28,26,6,2015,471918,377534.4,FY16,T3,Bristol
05/07/2015,5,27,7,2015,476268,381014.4,FY16,T3,Bristol
12/07/2015,12,28,7,2015,100629,80503.2,FY16,T3,Bristol
19/07/2015,19,29,7,2015,254238,203390.4,FY16,T3,Bristol
26/07/2015,26,30,7,2015,192833,154266.4,FY16,T3,Bristol
02/08/2015,2,31,8,2015,100439,80351.2,FY16,T3,Bristol
09/08/2015,9,32,8,2015,462148,369718.4,FY16,T3,Bristol
16/08/2015,16,33,8,2015,207944,166355.2,FY16,T3,Bristol
23/08/2015,23,34,8,2015,415920,332736,FY16,T3,Bristol
30/08/2015,30,35,8,2015,451805,361444,FY16,T3,Bristol
06/09/2015,6,36,9,2015,476383,381106.4,FY17,T1,Bristol
13/09/2015,13,37,9,2015,431025,344820,FY17,T1,Bristol
20/09/2015,20,38,9,2015,153195,122556,FY17,T1,Bristol
27/09/2015,27,39,9,2015,198123,158498.4,FY17,T1,Bristol
04/10/2015,4,40,10,2015,367141,293712.8,FY17,T1,Bristol
11/10/2015,11,41,10,2015,378182,302545.6,FY17,T1,Bristol
18/10/2015,18,42,10,2015,228427,182741.6,FY17,T1,Bristol
25/10/2015,25,43,10,2015,416637,333309.6,FY17,T1,Bristol
01/11/2015,1,44,11,2015,290206,232164.8,FY17,T1,Bristol
08/11/2015,8,45,11,2015,126749,101399.2,FY17,T1,Bristol
15/11/2015,15,46,11,2015,488239,390591.2,FY17,T1,Bristol
22/11/2015,22,47,11,2015,364993,291994.4,FY17,T1,Bristol
29/11/2015,29,48,11,2015,174784,139827.2,FY17,T1,Bristol
06/12/2015,6,49,12,2015,247847,198277.6,FY17,T1,Bristol
13/12/2015,13,50,12,2015,168851,135080.8,FY17,T1,Bristol
20/12/2015,20,51,12,2015,364478,291582.4,FY17,T1,Bristol
27/12/2015,27,52,12,2015,349021,279216.8,FY17,T1,Bristol
03/01/2016,3,53,1,2016,429011,343208.8,FY17,T2,Bristol
10/01/2016,10,1,1,2016,129556,103644.8,FY17,T2,Bristol
17/01/2016,17,2,1,2016,468242,374593.6,FY17,T2,Bristol
24/01/2016,24,3,1,2016,461039,368831.2,FY17,T2,Bristol
31/01/2016,31,4,1,2016,458037,366429.6,FY17,T2,Bristol
07/02/2016,7,5,2,2016,443866,355092.8,FY17,T2,Bristol
14/02/2016,14,6,2,2016,204933,163946.4,FY17,T2,Bristol
21/02/2016,21,7,2,2016,388229,310583.2,FY17,T2,Bristol
28/02/2016,28,8,2,2016,166439,133151.2,FY17,T2,Bristol
06/03/2016,6,9,3,2016,312983,250386.4,FY17,T2,Bristol
13/03/2016,13,10,3,2016,402625,322100,FY17,T2,Bristol
20/03/2016,20,11,3,2016,343717,274973.6,FY17,T2,Bristol
27/03/2016,27,12,3,2016,205800,164640,FY17,T2,Bristol
03/04/2016,3,13,4,2016,380083,304066.4,FY17,T2,Bristol
10/04/2016,10,14,4,2016,467865,374292,FY17,T2,Bristol
17/04/2016,17,15,4,2016,177151,141720.8,FY17,T2,Bristol
24/04/2016,24,16,4,2016,440291,352232.8,FY17,T2,Bristol
01/05/2016,1,17,5,2016,343010,274408,FY17,T3,Bristol
08/05/2016,8,18,5,2016,119400,95520,FY17,T3,Bristol
15/05/2016,15,19,5,2016,102963,82370.4,FY17,T3,Bristol
22/05/2016,22,20,5,2016,470485,376388,FY17,T3,Bristol
29/05/2016,29,21,5,2016,146546,117236.8,FY17,T3,Bristol
05/06/2016,5,22,6,2016,321005,256804,FY17,T3,Bristol
12/06/2016,12,23,6,2016,187293,149834.4,FY17,T3,Bristol
19/06/2016,19,24,6,2016,240355,192284,FY17,T3,Bristol
26/06/2016,26,25,6,2016,495262,396209.6,FY17,T3,Bristol
03/07/2016,3,26,7,2016,123736,98988.8,FY17,T3,Bristol
10/07/2016,10,27,7,2016,175211,140168.8,FY17,T3,Bristol
17/07/2016,17,28,7,2016,144346,115476.8,FY17,T3,Bristol
24/07/2016,24,29,7,2016,306148,244918.4,FY17,T3,Bristol
31/07/2016,31,30,7,2016,115686,92548.8,FY17,T3,Bristol
07/08/2016,7,31,8,2016,389074,311259.2,FY17,T3,Bristol
14/08/2016,14,32,8,2016,109175,87340,FY17,T3,Bristol
21/08/2016,21,33,8,2016,482297,385837.6,FY17,T3,Bristol
28/08/2016,28,34,8,2016,371061,296848.8,FY17,T3,Bristol
04/09/2016,4,35,9,2016,162342,129873.6,FY18,T1,Bristol
11/09/2016,11,36,9,2016,362410,289928,FY18,T1,Bristol
18/09/2016,18,37,9,2016,276547,221237.6,FY18,T1,Bristol
25/09/2016,25,38,9,2016,464325,371460,FY18,T1,Bristol
02/10/2016,2,39,10,2016,316840,253472,FY18,T1,Bristol
09/10/2016,9,40,10,2016,448532,358825.6,FY18,T1,Bristol
16/10/2016,16,41,10,2016,473974,379179.2,FY18,T1,Bristol
23/10/2016,23,42,10,2016,414519,331615.2,FY18,T1,Bristol
30/10/2016,30,43,10,2016,368487,294789.6,FY18,T1,Bristol
06/11/2016,6,44,11,2016,318873,255098.4,FY18,T1,Bristol
13/11/2016,13,45,11,2016,342966,274372.8,FY18,T1,Bristol
20/11/2016,20,46,11,2016,441294,353035.2,FY18,T1,Bristol
27/11/2016,27,47,11,2016,102727,82181.6,FY18,T1,Bristol
04/12/2016,4,48,12,2016,360910,288728,FY18,T1,Bristol
11/12/2016,11,49,12,2016,312799,250239.2,FY18,T1,Bristol
18/12/2016,18,50,12,2016,155426,124340.8,FY18,T1,Bristol
25/12/2016,25,51,12,2016,400082,320065.6,FY18,T1,Bristol
01/01/2017,1,52,1,2017,442268,353814.4,FY18,T2,Bristol
08/01/2017,8,1,1,2017,289403,231522.4,FY18,T2,Bristol
15/01/2017,15,2,1,2017,247322,197857.6,FY18,T2,Bristol
22/01/2017,22,3,1,2017,281400,225120,FY18,T2,Bristol
29/01/2017,29,4,1,2017,155653,124522.4,FY18,T2,Bristol
05/02/2017,5,5,2,2017,316944,253555.2,FY18,T2,Bristol
12/02/2017,12,6,2,2017,323615,258892,FY18,T2,Bristol
19/02/2017,19,7,2,2017,172580,138064,FY18,T2,Bristol
26/02/2017,26,8,2,2017,107094,85675.2,FY18,T2,Bristol
05/03/2017,5,9,3,2017,281262,225009.6,FY18,T2,Bristol
12/03/2017,12,10,3,2017,413994,331195.2,FY18,T2,Bristol
19/03/2017,19,11,3,2017,454001,363200.8,FY18,T2,Bristol
26/03/2017,26,12,3,2017,488863,391090.4,FY18,T2,Bristol
02/04/2017,2,13,4,2017,288993,231194.4,FY18,T2,Bristol
09/04/2017,9,14,4,2017,366525,293220,FY18,T2,Bristol
04/01/2015,4,1,1,2015,392644,314115.2,FY16,T2,Southampton
11/01/2015,11,2,1,2015,204442,163553.6,FY16,T2,Southampton
18/01/2015,18,3,1,2015,466199,372959.2,FY16,T2,Southampton
25/01/2015,25,4,1,2015,119566,95652.8,FY16,T2,Southampton
01/02/2015,1,5,2,2015,220872,176697.6,FY16,T2,Southampton
08/02/2015,8,6,2,2015,220410,176328,FY16,T2,Southampton
15/02/2015,15,7,2,2015,235094,188075.2,FY16,T2,Southampton
22/02/2015,22,8,2,2015,279332,223465.6,FY16,T2,Southampton
01/03/2015,1,9,3,2015,155537,124429.6,FY16,T2,Southampton
08/03/2015,8,10,3,2015,257017,205613.6,FY16,T2,Southampton
15/03/2015,15,11,3,2015,473889,379111.2,FY16,T2,Southampton
22/03/2015,22,12,3,2015,398567,318853.6,FY16,T2,Southampton
29/03/2015,29,13,3,2015,142931,114344.8,FY16,T2,Southampton
05/04/2015,5,14,4,2015,101473,81178.4,FY16,T2,Southampton
